"user_id","game_id"
554,79991
554,125478
554,128256
554,132082
636,205
636,6377
636,13036
636,13102
636,13108
636,13796
636,13797
636,13802
636,13807
636,13861
636,13864
636,13872
636,13913
636,13919
636,13924
636,13925
636,13926
636,18601
636,19121
636,19487
636,22494
636,27374
636,27425
636,45003
636,56048
636,88661
636,123925
636,141660
636,144670
636,148209
636,148288
636,148340
646,352
646,3346
646,6309
646,6375
646,13913
646,18544
646,18630
646,19487
646,22494
646,27424
646,35977
646,38173
646,51293
646,123922
646,126422
719,2693
719,10334
719,18223
719,18618
719,45003
719,54887
719,59331
719,71223
719,75409
719,99079
719,128680
719,128685
719,128737
719,137267
719,141660
719,144665
741,5546
741,13085
741,18586
741,21584
741,23752
741,27228
741,27350
741,45636
741,49491
741,56843
741,71164
741,71293
741,71542
741,118951
741,125479
741,128411
741,128680
741,128689
741,128714
741,128722
741,128737
741,128775
741,128785
741,128875
741,129419
741,129572
741,130050
741,131005
741,133611
741,134552
741,136068
741,137287
741,138057
741,139498
741,140301
741,141660
741,141863
838,13155
838,26939
838,26968
838,27096
838,27212
838,27483
838,56048
838,56060
838,56077
838,56479
838,56818
838,70784
838,71637
838,72403
838,76143
838,111723
838,112500
838,112519
838,125164
838,126514
838,128389
838,128689
838,133004
838,137268
838,144914
838,150139
845,18716
845,19487
845,25199
845,27096
845,39139
845,56205
845,71223
845,126422
845,128679
845,128685
845,128731
845,128880
845,144674
845,144678
845,144684
911,255
911,265
911,276
911,352
911,568
911,858
911,2861
911,4568
911,6248
911,7987
911,8122
911,9376
911,13913
911,14067
911,17469
911,18638
911,19487
911,22111
911,36516
911,38173
911,45003
911,45166
911,46255
911,47540
911,48129
911,50050
911,51293
911,56924
911,60884
911,61866
911,66584
911,70784
911,71916
911,79991
911,91495
911,97619
911,112995
911,116777
911,118268
911,123922
911,128679
911,128701
911,128724
911,128780
911,128931
911,129948
911,130644
911,131744
911,133219
911,134578
911,135394
911,135553
911,138057
911,141660
926,13108
926,25677
926,27095
926,27096
926,27353
926,27375
926,27396
926,27434
926,125478
926,128685
926,128746
926,128764
926,128788
926,133611
926,136068
926,144906
926,145756
950,308
950,541
950,6217
950,23577
950,27095
950,35481
950,40077
950,47893
950,62846
950,79991
950,88661
950,97128
950,99079
950,112461
950,128715
950,128811
950,137287
952,4974
952,5611
952,27096
952,45003
952,128880
952,128947
952,146432
952,147341
987,252
987,13154
987,22111
987,26989
987,27096
987,27374
987,39139
987,50599
987,71293
987,79991
987,99079
987,108446
987,112461
987,128452
987,133611
987,144914
987,145760
1061,12575
1061,13762
1061,21017
1061,23581
1061,25271
1061,30123
1061,47706
1061,56424
1061,68142
1061,71236
1061,71265
1061,71271
1061,71274
1061,71275
1061,71293
1061,71300
1061,72182
1061,89697
1061,95031
1062,1056
1062,5088
1062,6207
1062,6257
1062,8122
1062,8274
1062,9376
1062,13913
1062,17626
1062,18605
1062,18637
1062,22494
1062,27099
1062,27343
1062,27395
1062,27436
1062,50599
1062,56048
1062,56060
1062,56076
1062,56110
1062,56995
1062,126422
1062,128679
1062,128681
1062,128701
1062,128779
1062,128780
1062,128840
1062,144662
1062,144687
1062,144801
1062,147204
1062,150196
1092,6207
1092,13101
1092,27096
1092,45003
1092,126422
1154,19487
1154,27096
1154,27446
1154,38173
1154,38715
1154,66584
1154,70784
1154,126362
1154,126422
1154,137294
1154,137392
1181,255
1181,276
1181,352
1181,632
1181,6217
1181,7996
1181,8122
1181,13130
1181,13164
1181,13179
1181,18223
1181,18598
1181,18633
1181,19487
1181,20697
1181,22111
1181,45003
1181,70784
1181,128679
1181,128701
1181,128780
1181,128880
1181,137268
1181,137392
1219,42
1219,80
1219,217
1219,308
1219,889
1219,7996
1219,13036
1219,18223
1219,21584
1219,22494
1219,22578
1219,22608
1219,23761
1219,35481
1219,38173
1219,45003
1219,46200
1219,48092
1219,50599
1219,75409
1219,95031
1219,109583
1219,110189
1219,117940
1219,125479
1219,128689
1219,128731
1232,204
1232,433
1232,468
1232,474
1232,27099
1232,27230
1232,45003
1232,47538
1240,210
1240,308
1240,4168
1240,6207
1240,6273
1240,6283
1240,18598
1240,19048
1240,19487
1240,22111
1240,27437
1240,37671
1240,47199
1240,56205
1240,126422
1240,127306
1240,128715
1240,128880
1240,144662
1286,80
1286,260
1286,433
1286,7987
1286,17966
1286,18223
1286,18588
1286,18638
1286,37240
1286,45003
1286,45166
1286,48092
1286,51293
1286,56996
1286,71542
1286,111580
1286,128701
1300,18586
1300,22494
1300,25251
1300,27095
1300,27096
1300,27269
1300,27374
1300,35691
1300,55540
1300,56085
1300,70784
1300,71293
1300,99079
1300,115059
1300,125719
1300,125727
1300,127306
1300,127487
1300,127514
1300,128689
1300,128746
1300,137392
1300,138057
1338,265
1338,726
1338,6206
1338,18586
1338,30123
1338,38379
1338,46804
1338,50093
1338,64507
1338,79807
1338,79991
1338,88661
1338,111580
1354,272
1354,352
1354,858
1354,5611
1354,19487
1354,55540
1354,70784
1354,98440
1354,118074
1354,128748
1354,128763
1354,128949
1354,128985
1354,144670
1354,144686
1367,13132
1367,13133
1367,13152
1367,13155
1367,13161
1367,18223
1367,21751
1367,27096
1367,45003
1367,50599
1367,59331
1367,71249
1367,112500
1367,128220
1367,128680
1367,128710
1367,131806
1367,132355
1367,137268
1412,80
1412,551
1412,816
1412,1457
1412,5499
1412,5978
1412,25677
1412,33866
1412,38605
1412,56749
1412,118829
1412,118959
1412,118995
1412,119091
1412,120551
1412,125494
1412,126355
1412,128684
1412,128685
1412,128720
1412,128775
1412,128788
1412,128797
1412,128851
1412,129053
1412,129412
1412,130734
1412,132079
1412,138057
1412,140877
1412,147638
1412,148428
1412,149480
1412,150196
1452,209
1452,6247
1452,6340
1452,6372
1452,18638
1452,19423
1452,59331
1452,79991
1452,118882
1452,125684
1452,126422
1452,128596
1452,128625
1452,128659
1452,128743
1452,128771
1452,130417
1452,137268
1452,137298
1509,3347
1509,18223
1509,18598
1509,23637
1509,37490
1509,45887
1509,79991
1509,115059
1509,121113
1509,123929
1509,125845
1509,128720
1509,128731
1509,128765
1509,128880
1509,129181
1509,138057
1509,144662
1552,9
1552,18698
1552,47676
1552,51293
1552,68013
1552,93444
1552,96572
1552,96585
1552,98242
1552,98440
1552,100454
1552,100519
1552,102404
1552,106820
1552,108446
1552,108679
1552,109455
1552,109543
1552,109583
1552,110189
1552,111192
1552,111319
1552,111580
1552,111623
1552,111763
1552,112415
1552,112461
1552,112905
1552,112929
1552,112960
1552,112995
1552,114126
1552,114131
1552,114674
1552,114701
1552,115044
1552,117719
1552,118108
1552,118285
1552,118684
1552,118699
1552,119077
1552,119086
1552,123050
1564,9
1564,12
1564,42
1564,205
1564,210
1564,276
1564,352
1564,5687
1564,18637
1564,18638
1564,19487
1564,22608
1564,26989
1564,26999
1564,27096
1564,35481
1564,123925
1564,128692
1564,128711
1587,27095
1587,35481
1587,64507
1587,79991
1587,112461
1692,42
1692,632
1692,1056
1692,17454
1692,19487
1692,22608
1692,25251
1692,27197
1692,27265
1692,27379
1692,27410
1692,38349
1692,39123
1692,45003
1692,47538
1692,49106
1692,50135
1692,51609
1692,55913
1692,62700
1692,73810
1692,99079
1692,112987
1692,118684
1709,10
1709,252
1709,5549
1709,9780
1709,13085
1709,13130
1709,19992
1709,23767
1709,23837
1709,25219
1709,25544
1709,25582
1709,35481
1709,36145
1709,36912
1709,38146
1709,48127
1709,56219
1709,56482
1709,56605
1709,58038
1709,71293
1709,78629
1709,110125
1709,114709
1709,117936
1709,117946
1709,118882
1709,119077
1709,122133
1709,125478
1722,5431
1722,5506
1722,5563
1722,6207
1722,6257
1722,7996
1722,16666
1722,21319
1722,22111
1722,22578
1722,25544
1722,26989
1722,27096
1722,27257
1722,27357
1722,27440
1722,27494
1722,35146
1722,35481
1722,36145
1722,38008
1722,38632
1722,45887
1722,47676
1722,50599
1722,58024
1722,71862
1722,71925
1722,76578
1722,79991
1722,91293
1722,91713
1722,92198
1722,93401
1722,97485
1722,97714
1722,99962
1722,107966
1722,109543
1722,110125
1722,110126
1722,110495
1722,111580
1722,116739
1723,260
1723,433
1723,1049
1723,1056
1723,1233
1723,92195
1727,260
1727,13911
1727,18014
1727,18220
1727,22111
1727,22494
1727,27096
1727,27440
1727,39139
1727,45003
1727,54887
1727,62718
1727,94408
1727,125478
1727,126422
1727,128689
1727,133611
1727,137268
1727,137294
1738,210
1738,252
1738,260
1738,1233
1738,1265
1738,2693
1738,17626
1738,18615
1738,18618
1738,18633
1738,18716
1738,19487
1738,22111
1738,23772
1738,23837
1738,27471
1738,36933
1738,91293
1738,99079
1738,121113
1738,125478
1738,125844
1738,126257
1738,128992
1738,137268
1738,137287
1819,1458
1819,2031
1819,2693
1819,3946
1819,6249
1819,13697
1819,17466
1819,37671
1819,50045
1819,59331
1819,59786
1819,60126
1819,62718
1819,63317
1819,71608
1819,93595
1819,93611
1819,125478
1961,93
1961,352
1961,468
1961,5611
1961,9117
1961,9376
1961,13036
1961,27244
1961,27471
1961,56995
1961,98440
1961,111580
1961,128679
1961,128701
1961,128711
1961,128880
1961,128932
1961,128939
1961,129071
1961,144663
1961,144678
1961,144688
1961,144705
1961,144774
1961,147269
1961,147401
1961,147638
1961,149476
1961,149638
1961,150139
1961,150196
1961,150360
1961,150652
1980,352
1980,5611
1980,6224
1980,6245
1980,6269
1980,6343
1980,6364
1980,18609
1980,19332
1980,19498
1980,25219
1980,25251
1980,25274
1980,25278
1980,25544
1980,25678
1980,27425
1980,32380
1980,39139
1980,45003
1980,45166
1980,51293
1980,56048
1980,56089
1980,56187
1980,56413
1980,56545
1980,56853
1980,58045
1980,71164
1980,79991
1980,91495
1980,122887
1980,128681
1980,128779
1980,128780
1980,128932
1980,130426
1989,2693
1989,25678
1989,27095
1989,27374
1989,27375
1989,56048
1989,119104
1989,121113
1989,125478
1989,125494
1989,128685
1989,128764
1989,148230
2022,5670
2022,5687
2022,5688
2022,5689
2022,5693
2022,5694
2022,5697
2022,5704
2022,6208
2022,6220
2022,6242
2022,6245
2022,6273
2022,7987
2022,13113
2022,13122
2022,13872
2022,13913
2022,17626
2022,22494
2022,25678
2022,36912
2022,46255
2022,56605
2022,126480
2022,128714
2022,129649
2206,2693
2206,22111
2206,25188
2206,25199
2206,25251
2206,25253
2206,25314
2206,27096
2206,35481
2206,45003
2206,56060
2206,88661
2206,99079
2206,128689
2206,142814
2206,143395
2206,143553
2206,145760
2226,210
2226,6173
2226,6207
2226,6257
2226,21584
2226,25677
2226,27096
2226,47538
2226,56048
2226,56060
2226,71164
2226,97128
2226,118684
2226,125479
2226,126283
2226,133014
2266,46
2266,209
2266,276
2266,2813
2266,6220
2266,6375
2266,9376
2266,18595
2266,18605
2266,18633
2266,36600
2266,50050
2266,56048
2266,56060
2266,59331
2266,123564
2266,128680
2266,128681
2266,128692
2266,128720
2266,128734
2266,128779
2266,128780
2266,128811
2266,128880
2266,128930
2266,128932
2266,129071
2266,131744
2266,137268
2266,137283
2266,137287
2266,141660
2266,141863
2266,144672
2266,144680
2266,145065
2266,147341
2266,147456
2266,147514
2277,816
2277,5492
2277,5552
2277,5866
2277,5924
2277,6696
2277,8166
2277,8878
2277,18354
2277,18638
2277,19326
2277,20005
2277,21162
2277,21542
2277,22231
2277,39123
2277,45003
2277,49140
2277,56996
2277,118882
2277,128144
2277,128430
2277,128722
2277,128731
2277,128771
2277,130050
2277,130372
2277,130417
2277,131953
2277,133611
2277,143372
2277,143494
2277,144674
2277,145011
2313,9
2313,92
2313,209
2313,210
2313,265
2313,272
2313,276
2313,319
2313,523
2313,612
2313,872
2313,886
2313,1233
2313,2693
2313,4168
2313,4568
2313,6207
2313,6220
2313,6242
2313,6249
2313,6265
2313,6498
2313,7463
2313,7987
2313,8015
2313,8122
2313,11128
2313,13036
2313,13913
2313,17966
2313,18584
2313,18588
2313,18610
2313,18613
2313,18631
2313,18638
2313,19487
2313,21584
2313,22111
2313,22494
2313,25544
2313,26952
2313,26989
2313,27207
2313,27230
2313,27363
2313,27375
2313,27446
2313,35481
2313,38173
2313,51293
2313,55722
2318,80
2318,13128
2318,13161
2318,27269
2318,31254
2318,56048
2318,70784
2318,71362
2318,133611
2318,135529
2318,142342
2318,144688
2340,42
2340,260
2340,1049
2340,5492
2340,5539
2340,6257
2340,9376
2340,17626
2340,17966
2340,18598
2340,18600
2340,18601
2340,51293
2340,59331
2340,127638
2340,128681
2340,128763
2340,128840
2340,144662
2340,144736
2340,147456
2381,13130
2381,13154
2381,13155
2381,13161
2381,13162
2381,13164
2381,13171
2381,21584
2381,21751
2381,22494
2381,31254
2381,45003
2381,47679
2381,79991
2381,126422
2381,128689
2381,128737
2381,128827
2381,128880
2381,137268
2381,137287
2381,137288
2381,137386
2381,137392
2381,137403
2381,137436
2453,474
2453,17966
2453,22111
2453,25678
2453,35481
2453,39139
2453,79991
2453,88661
2475,201
2475,2693
2475,13130
2475,13134
2475,13164
2475,15679
2475,16666
2475,18586
2475,18605
2475,18620
2475,25678
2475,26989
2475,27197
2475,27400
2475,27423
2475,27446
2475,27544
2475,30307
2475,35481
2475,39123
2475,45003
2475,55722
2475,56048
2475,64507
2475,97475
2475,110473
2475,110495
2475,112472
2475,112519
2475,118988
2475,126422
2475,127306
2475,128689
2475,128795
2475,128797
2475,130996
2475,133660
2475,136026
2475,138057
2490,6217
2490,13124
2490,18223
2490,18586
2490,20791
2490,135394
2490,144718
2500,209
2500,210
2500,352
2500,6217
2500,13155
2500,13171
2500,19487
2500,22111
2500,27096
2500,50599
2500,147510
2500,147718
2526,276
2526,3346
2526,5672
2526,5704
2526,8122
2526,13155
2526,50599
2526,111588
2526,112472
2726,872
2726,3848
2726,4553
2726,4757
2726,5535
2726,5611
2726,6158
2726,6248
2726,6273
2726,13105
2726,13810
2726,13925
2726,18207
2726,19487
2726,22455
2726,27096
2726,48129
2726,50050
2726,69877
2726,70784
2726,71227
2726,91462
2726,93596
2726,121010
2726,125470
2726,126283
2726,126397
2726,126403
2726,126427
2726,126480
2726,127306
2726,128452
2726,131150
2726,133611
2726,134560
2726,135526
2726,136644
2726,136651
2726,137132
2726,138057
2726,139501
2726,139874
2726,141020
2726,141660
2726,142331
2726,143375
2726,144896
2726,145060
2726,145841
2726,146253
2726,146659
2726,147355
2726,147413
2726,147723
2726,148330
2726,148340
2726,148411
2726,148676
2726,149207
2726,150332
2729,260
2729,1049
2729,13812
2729,13919
2729,13929
2729,22494
2729,45003
2729,56048
2729,56060
2729,56076
2729,56077
2729,56106
2729,128823
2771,13101
2771,21584
2771,23403
2771,25251
2771,25678
2771,26404
2771,26935
2771,26983
2771,26987
2771,27006
2771,27096
2771,27227
2771,27235
2771,27236
2771,27253
2771,27263
2771,27265
2771,27270
2771,27336
2771,27338
2771,27353
2771,27396
2771,27415
2771,27434
2771,27446
2771,30170
2771,35481
2771,39139
2771,68571
2771,79991
2771,118882
2771,124621
2771,127638
2771,128731
2771,128771
2771,136068
2771,142618
2771,144666
2782,13095
2782,13133
2782,18598
2782,18620
2782,19487
2782,22111
2782,22578
2782,22608
2782,25678
2782,26989
2782,59331
2782,125478
2782,128680
2782,128777
2782,137268
2782,137288
2788,6173
2788,6207
2788,6208
2788,13093
2788,22494
2788,25678
2788,26989
2788,27374
2788,45003
2788,56048
2788,64507
2795,255
2795,276
2795,282
2795,468
2795,872
2795,1108
2795,1685
2795,2693
2795,5600
2795,6183
2795,6207
2795,6220
2795,6498
2795,6650
2795,13036
2795,18305
2795,18604
2795,18606
2795,18620
2795,18633
2795,18716
2795,22111
2795,22494
2795,25677
2795,26989
2795,26994
2795,27095
2795,27096
2795,38007
2795,45003
2795,50053
2795,55540
2795,64507
2795,79991
2795,94408
2795,99079
2795,111329
2795,125478
2795,125479
2795,127638
2814,18
2814,632
2814,1832
2814,2693
2814,3995
2814,3996
2814,4380
2814,7230
2814,7991
2814,7996
2814,8119
2814,13130
2814,13154
2814,13161
2814,16666
2814,18227
2814,18586
2814,19487
2814,21551
2814,23577
2814,23837
2814,25544
2814,35481
2814,36912
2814,37476
2814,37490
2814,50599
2814,51607
2814,55722
2814,59331
2814,100454
2814,118280
2814,118979
2900,758
2900,10184
2900,13174
2900,26939
2900,45003
2900,50352
2900,50599
2900,94408
2900,128738
2903,18584
2903,18596
2903,18607
2903,18616
2903,18623
2903,45003
2903,126422
2952,25677
2952,27223
2952,27258
2952,27338
2952,55722
2952,79991
2952,88661
2952,100454
2952,111588
2952,128698
2952,130920
2954,17953
2954,22578
2954,27232
2954,27360
2954,56060
2954,79991
2968,9
2968,9376
2968,18765
2968,22111
2968,27358
2968,27425
2968,45003
2968,52599
2968,56048
2968,56060
2968,56085
2968,56106
2968,56497
2968,72780
2968,79614
2968,89697
2968,118684
2968,124621
2968,126284
2968,126383
2968,126422
2968,128262
2968,128433
2968,128603
2968,128679
2968,128692
2968,128701
2968,128734
2968,128828
2968,128939
2968,129211
2968,129335
2968,133645
2968,135931
2968,138894
2968,140872
2968,140877
2968,141634
2968,142803
2968,142950
2968,144670
2968,144690
2968,144724
2968,150196
2975,1832
2975,18620
2975,45003
2975,59331
2975,128680
2978,632
2978,13130
2978,18920
2978,23767
2978,26989
2978,27096
2978,27257
2978,62700
2978,70784
2978,71223
2978,71256
2978,71323
2978,71342
2978,99079
2978,112461
